threshold,threshold_metric,accuracy,fnmr,fmr,eer_gap,eer_estimate,known_total,unknown_total,false_accepts,false_rejects
-27.84397826778545,gmm_score,0.8256484149855908,0.2,0.1739766081871345,0.026023391812865504,0.18698830409356726,10,684,119,2
-27.839803755072882,gmm_score,0.8270893371757925,0.2,0.17251461988304093,0.027485380116959085,0.18625730994152045,10,684,118,2
-27.831743738682515,gmm_score,0.8285302593659942,0.2,0.17105263157894737,0.02894736842105264,0.1855263157894737,10,684,117,2
-27.828625626271815,gmm_score,0.829971181556196,0.2,0.1695906432748538,0.03040935672514622,0.1847953216374269,10,684,116,2
-27.825243607089167,gmm_score,0.8314121037463977,0.2,0.16812865497076024,0.03187134502923977,0.18406432748538012,10,684,115,2
-27.818362176908916,gmm_score,0.8314121037463977,0.2,0.16812865497076024,0.03187134502923977,0.18406432748538012,10,684,115,2
-27.815640945990214,gmm_score,0.8328530259365994,0.2,0.16666666666666666,0.033333333333333354,0.18333333333333335,10,684,114,2
-27.811878612939847,gmm_score,0.8342939481268011,0.2,0.1652046783625731,0.03479532163742691,0.18260233918128654,10,684,113,2
-27.769149763135665,gmm_score,0.8357348703170029,0.2,0.16374269005847952,0.03625730994152049,0.18187134502923977,10,684,112,2
-27.76273833975156,gmm_score,0.8371757925072046,0.2,0.16228070175438597,0.03771929824561404,0.181140350877193,10,684,111,2
-27.75809810696143,gmm_score,0.8371757925072046,0.2,0.16228070175438597,0.03771929824561404,0.181140350877193,10,684,111,2
-27.744489101663437,gmm_score,0.8371757925072046,0.2,0.16228070175438597,0.03771929824561404,0.181140350877193,10,684,111,2
-27.73209678386154,gmm_score,0.8386167146974063,0.2,0.1608187134502924,0.03918128654970762,0.18040935672514619,10,684,110,2
-27.721822058593652,gmm_score,0.8386167146974063,0.2,0.1608187134502924,0.03918128654970762,0.18040935672514619,10,684,110,2
-27.717998549570616,gmm_score,0.840057636887608,0.2,0.15935672514619884,0.040643274853801176,0.17967836257309944,10,684,109,2
-27.71268161349176,gmm_score,0.840057636887608,0.2,0.15935672514619884,0.040643274853801176,0.17967836257309944,10,684,109,2
-27.70569655482747,gmm_score,0.840057636887608,0.2,0.15935672514619884,0.040643274853801176,0.17967836257309944,10,684,109,2
-27.69522567186517,gmm_score,0.840057636887608,0.2,0.15935672514619884,0.040643274853801176,0.17967836257309944,10,684,109,2
-27.686319500902936,gmm_score,0.840057636887608,0.2,0.15935672514619884,0.040643274853801176,0.17967836257309944,10,684,109,2
-27.678317423454462,gmm_score,0.840057636887608,0.2,0.15935672514619884,0.040643274853801176,0.17967836257309944,10,684,109,2
-27.661544103191535,gmm_score,0.8414985590778098,0.2,0.15789473684210525,0.04210526315789476,0.17894736842105263,10,684,108,2
-27.659993743263254,gmm_score,0.8429394812680115,0.2,0.1564327485380117,0.04356725146198831,0.17821637426900586,10,684,107,2
-27.658258504368764,gmm_score,0.8429394812680115,0.2,0.1564327485380117,0.04356725146198831,0.17821637426900586,10,684,107,2
-27.653826525924686,gmm_score,0.8429394812680115,0.2,0.1564327485380117,0.04356725146198831,0.17821637426900586,10,684,107,2
-27.64034843465369,gmm_score,0.8429394812680115,0.2,0.1564327485380117,0.04356725146198831,0.17821637426900586,10,684,107,2
-27.60823961640222,gmm_score,0.8443804034582133,0.2,0.15497076023391812,0.04502923976608189,0.17748538011695908,10,684,106,2
-27.598718218853534,gmm_score,0.8443804034582133,0.2,0.15497076023391812,0.04502923976608189,0.17748538011695908,10,684,106,2
-27.579104799730764,gmm_score,0.8443804034582133,0.2,0.15497076023391812,0.04502923976608189,0.17748538011695908,10,684,106,2
-27.572668511137653,gmm_score,0.845821325648415,0.2,0.15350877192982457,0.046491228070175444,0.17675438596491228,10,684,105,2
-27.56868908155592,gmm_score,0.845821325648415,0.2,0.15350877192982457,0.046491228070175444,0.17675438596491228,10,684,105,2
-27.546043516732126,gmm_score,0.845821325648415,0.2,0.15350877192982457,0.046491228070175444,0.17675438596491228,10,684,105,2
-27.52179465346936,gmm_score,0.845821325648415,0.2,0.15350877192982457,0.046491228070175444,0.17675438596491228,10,684,105,2
-27.520642371931054,gmm_score,0.8472622478386167,0.2,0.15204678362573099,0.047953216374269025,0.1760233918128655,10,684,104,2
-27.514472399262047,gmm_score,0.8472622478386167,0.2,0.15204678362573099,0.047953216374269025,0.1760233918128655,10,684,104,2
-27.51243742238164,gmm_score,0.8487031700288185,0.2,0.15058479532163743,0.04941520467836258,0.17529239766081872,10,684,103,2
-27.506942946144243,gmm_score,0.8501440922190202,0.2,0.14912280701754385,0.05087719298245616,0.17456140350877192,10,684,102,2
-27.492320460446532,gmm_score,0.8501440922190202,0.2,0.14912280701754385,0.05087719298245616,0.17456140350877192,10,684,102,2
-27.491958244135873,gmm_score,0.8515850144092219,0.2,0.1476608187134503,0.05233918128654971,0.17383040935672517,10,684,101,2
-27.460436843409276,gmm_score,0.8530259365994236,0.2,0.14619883040935672,0.053801169590643294,0.17309941520467836,10,684,100,2
-27.458271245883004,gmm_score,0.8530259365994236,0.2,0.14619883040935672,0.053801169590643294,0.17309941520467836,10,684,100,2
-27.43767926754865,gmm_score,0.8544668587896254,0.2,0.14473684210526316,0.05526315789473685,0.1723684210526316,10,684,99,2
-27.43374114040165,gmm_score,0.8559077809798271,0.2,0.14327485380116958,0.05672514619883043,0.1716374269005848,10,684,98,2
